id,Volume,DeltaPriceScaled,Zscore,SMA100,SMA200,Date
1206,1563970048,-0.057218706775863014,1.9875464650451768,0.9301281499862671,0.7947943864017725,2018-04-21
1207,946398976,0.003499184390752505,1.6317091900959795,0.9193511807918548,0.7981433115154505,2018-04-22
1208,674545024,0.011108077684678738,1.4494431870773195,0.90761883020401,0.8014194165170193,2018-04-23
1209,1572930048,0.06476920150173002,1.721935697030859,0.8961719012260437,0.804617621526122,2018-04-24
1210,1614050048,-0.14565772159136295,0.4492967603738402,0.8869078117609024,0.8081213316321373,2018-04-25
1211,1028590016,0.055810243673773116,0.7980699698959403,0.8781465816497803,0.8109313167631627,2018-04-26
1212,673793024,-0.04105760923488285,0.3242824923205404,0.8748783218860626,0.8137936668097973,2018-04-27
1213,788718976,0.057023672637991414,0.7194359055543773,0.8699537718296051,0.816603966653347,2018-04-28
1214,896313984,0.009234462433626644,0.7069653544835123,0.8626260113716125,0.8196193215250969,2018-04-29
1215,575363968,-0.03688280136551486,0.18944343772322614,0.8558332914113999,0.8226610165834427,2018-04-30
1216,630809024,0.003363599863784847,0.09832458863951228,0.8484264719486236,0.8256086366623641,2018-05-01
1217,544425984,0.02175435341946279,0.21405325329349612,0.8430401414632798,0.8285132267326116,2018-05-02
1218,725228992,0.028088068982043985,0.6722331717012079,0.838057581782341,0.8315220969170332,2018-05-03
1219,1007609984,0.015325781240146474,0.8750287215383846,0.8335315418243409,0.8346245118230581,2018-05-04
1220,668800000,0.010515158139906415,1.3151332870853258,0.8289144623279572,0.837820561900735,2018-05-05
1221,640057024,-0.03616093200173212,0.19198859329879767,0.8248431926965714,0.8411857570707798,2018-05-06
1222,602534976,-0.0425112014891175,-0.9489775083842663,0.8213847327232361,0.8444502771645784,2018-05-07
1223,465040992,-0.021067693990977847,-1.372355200436354,0.8175200426578522,0.8475377321988344,2018-05-08
1224,611574976,-0.012508789345788892,-1.681500152281045,0.8116637426614761,0.8505548373609781,2018-05-09
1225,399324000,-0.04956685210565923,-3.1425322119637493,0.8064444732666015,0.8535099724680185,2018-05-10
1226,991409024,-0.07894330254478493,-4.151761249415398,0.8026412427425385,0.8562802724540234,2018-05-11
1227,596684992,0.012082328711547597,-2.478200975387428,0.7978668230772018,0.8587203726172448,2018-05-12
1228,532488000,0.052529282053653634,-1.1958594502864877,0.7952088731527328,0.8611708277463913,2018-05-13
1229,613462016,-0.004191296103994383,-1.1064667734523128,0.7938185131549835,0.8638765476644039,2018-05-14
1230,422980000,-0.044469622759702176,-1.5710873165144847,0.7919870632886886,0.8665628977119922,2018-05-15
1231,429641984,0.02001520596235585,-1.130020981780162,0.7908159136772156,0.869041912779212,2018-05-16
1232,337999008,-0.05078251453592254,-1.5916673814161728,0.7910387337207794,0.8716031426936388,2018-05-17
1233,344944000,0.01641459593708878,-1.2019721423874914,0.7899479037523269,0.8739257676899433,2018-05-18
1234,249039008,-0.004459114958862183,-1.1150642803122355,0.7895118933916092,0.8763136825710535,2018-05-19
1235,275614016,0.025332825854813147,-0.6573700717022379,0.7882263934612275,0.8786944574862718,2018-05-20
1236,250480992,-0.020778985659571425,-0.9136478778151276,0.7856845533847809,0.881225057542324,2018-05-21
1237,234712992,-0.04031918594629592,-1.6215566989557386,0.7817930233478546,0.8836036874353885,2018-05-22
1238,482480992,-0.05404692223123783,-2.6589962796872664,0.7782070928812027,0.885790857449174,2018-05-23
1239,440532992,0.036137809059148485,-1.5140607879785306,0.7733929330110549,0.8877700774371624,2018-05-24
1240,289816000,-0.024161307224027682,-1.8978188088235384,0.7694388025999069,0.8899197873473167,2018-05-25
1241,213242000,0.002854435295700394,-1.5405939516492304,0.7641326123476029,0.8919448424130678,2018-05-26
1242,186963008,-0.0045835978457825855,-1.419867041173485,0.7587910920381546,0.8939566122740508,2018-05-27
